avg_score	original_tax_id	orig_organism	pref_name	chembl_id	journal	year	volume	issue	first_page	last_page	pubmed_id	doi	title	authors
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Chem. Res. Toxicol.	2010	23	1	171	183	20014752	10.1021/tx900326k	Cheminformatics analysis of assertions mined from literature that describe drug-induced liver injury in different species.	Fourches D, Barnes JC, Day NC, Bradley P, Reed JZ, Tropsha A.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Chem. Res. Toxicol.	2010	23	7	1215	1222	20553011	10.1021/tx1000865	Developing structure-activity relationships for the prediction of hepatotoxicity.	Greene N, Fisk L, Naven RT, Note RR, Patel ML, Pelletier DJ.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Drug Metab. Dispos.	2010	38	12	2302	2308	20843939	10.1124/dmd.110.035113	A predictive ligand-based Bayesian model for human drug-induced liver injury.	Ekins S, Williams AJ, Xu JJ.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2010	45	11	4983	4989	20813436	10.1016/j.ejmech.2010.08.005	Synthesis and antimicrobial activity of 2-substituted [4-(1,3,4-oxadiazol-2-yl methyl)] phthalazin-1(2H)-one derivatives.	Sridhara AM, Reddy KR, Keshavayya J, Goud PS, Somashekar BC, Bose P, Peethambar SK, Gaddam SK.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2010	45	12	5848	5855	20934788	10.1016/j.ejmech.2010.09.049	Post Groebke-Blackburn multicomponent protocol: synthesis of new polyfunctional imidazo[1,2-a]pyridine and imidazo[1,2-a]pyrimidine derivatives as potential antimicrobial agents.	Al-Tel TH, Al-Qawasmeh RA.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2010	45	3	930	940	20022146	10.1016/j.ejmech.2009.11.034	Neural computational prediction of oral drug absorption based on CODES 2D descriptors.	Guerra A, Campillo NE, Páez JA.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2010	45	7	2994	3004	20399543	10.1016/j.ejmech.2010.03.028	Synthesis and biological evaluation of some thio containing pyrrolo [2,3-d]pyrimidine derivatives for their anti-inflammatory and anti-microbial activities.	Mohamed MS, Kamel R, Fatahala SS.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	J. Med. Chem.	2010	53	3	1098	1108	20070106	10.1021/jm901371v	Physicochemical space for optimum oral bioavailability: contribution of human intestinal absorption and first-pass elimination.	Varma MV, Obach RS, Rotter C, Miller HR, Chang G, Steyn SJ, El-Kattan A, Troutman MD.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	J. Med. Chem.	2010	53	9	3566	3584	20373811	10.1021/jm901846t	How well can the Caco-2/Madin-Darby canine kidney models predict effective human jejunal permeability?	Avdeef A, Tam KY.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	1	328	332	19901091	10.1128/aac.00961-09	Novel ambler class A carbapenem-hydrolyzing beta-lactamase from a Pseudomonas fluorescens isolate from the Seine River, Paris, France.	Girlich D, Poirel L, Nordmann P.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	1	45	51	19884377	10.1128/aac.00427-09	Molecular and biochemical characterization of the natural chromosome-encoded class A beta-lactamase from Pseudomonas luteola.	Doublet B, Robin F, Casin I, Fabre L, Le Fleche A, Bonnet R, Weill FX.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	1	466	470	19901092	10.1128/aac.00017-09	Novel VIM metallo-beta-lactamase variant from clinical isolates of Enterobacteriaceae from Algeria.	Robin F, Aggoune-Khinache N, Delmas J, Naim M, Bonnet R.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	1	471	476	19917750	10.1128/aac.00458-09	VIM-19, a metallo-beta-lactamase with increased carbapenemase activity from Escherichia coli and Klebsiella pneumoniae.	Rodriguez-Martinez JM, Nordmann P, Fortineau N, Poirel L.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	1	533	535	19884378	10.1128/aac.00859-09	BEL-2, an extended-spectrum beta-lactamase with increased activity toward expanded-spectrum cephalosporins in Pseudomonas aeruginosa.	Poirel L, Docquier JD, De Luca F, Verlinde A, Ide L, Rossolini GM, Nordmann P.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	1	578	579	19884362	10.1128/aac.00861-09	First isolation of the blaOXA-23 carbapenemase gene from an environmental Acinetobacter baumannii isolate.	Girlich D, Poirel L, Nordmann P.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	11	4864	4871	20696873	10.1128/aac.00771-10	Comparative biochemical and computational study of the role of naturally occurring mutations at Ambler positions 104 and 170 in GES ß-lactamases.	Kotsakis SD, Miriagou V, Tzelepi E, Tzouvelekis LS.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	11	4914	4916	20823289	10.1128/aac.00878-10	Emergence of metallo-ß-lactamase NDM-1-producing multidrug-resistant Escherichia coli in Australia.	Poirel L, Lagrutta E, Taylor P, Pham J, Nordmann P.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	3	1152	1159	20065057	10.1128/aac.01268-09	Distribution of serotypes, genotypes, and resistance determinants among macrolide-resistant Streptococcus pneumoniae isolates.	Xu X, Cai L, Xiao M, Kong F, Oftadeh S, Zhou F, Gilbert GL.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	3	1218	1225	20008776	10.1128/aac.00944-09	Constitutive SoxS expression in a fluoroquinolone-resistant strain with a truncated SoxR protein and identification of a new member of the marA-soxS-rob regulon, mdtG.	Fàbrega A, Martin RG, Rosner JL, Tavio MM, Vila J.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	3	1331	1333	20065056	10.1128/aac.01561-09	GES-13, a beta-lactamase variant possessing Lys-104 and Asn-170 in Pseudomonas aeruginosa.	Kotsakis SD, Papagiannitsis CC, Tzelepi E, Legakis NJ, Miriagou V, Tzouvelekis LS.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	3	1369	1373	20086157	10.1128/aac.01312-09	Spread of OXA-48-encoding plasmid in Turkey and beyond.	Carrër A, Poirel L, Yilmaz M, Akan OA, Feriha C, Cuzon G, Matar G, Honderlick P, Nordmann P.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	4	1506	1511	20086141	10.1128/aac.01489-09	Haemophilus influenzae clinical isolates with plasmid pB1000 bearing blaROB-1: fitness cost and interspecies dissemination.	San Millan A, Garcia-Cobos S, Escudero JA, Hidalgo L, Gutierrez B, Carrilero L, Campos J, Gonzalez-Zorn B.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	4	1547	1554	20124004	10.1128/aac.01252-09	Genetic and biochemical characterization of TRU-1, the endogenous class C beta-lactamase from Aeromonas enteropelogenes.	De Luca F, Giraud-Morin C, Rossolini GM, Docquier JD, Fosse T.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	4	1619	1622	20145085	10.1128/aac.01585-09	PER-6, an extended-spectrum beta-lactamase from Aeromonas allosaccharophila.	Girlich D, Poirel L, Nordmann P.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	5	2231	2234	20308380	10.1128/aac.00791-09	Characterization of CSP-1, a novel extended-spectrum beta-lactamase produced by a clinical isolate of Capnocytophaga sputigena.	Guillon H, Eb F, Mammeri H.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	5	2271	2272	20211886	10.1128/aac.01442-09	Biochemical study of a new inhibitor-resistant beta-lactamase, SHV-84, produced by a clinical Escherichia coli strain.	Manageiro V, Ferreira E, Albuquerque L, Bonnet R, Caniça M.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	6	2420	2424	20308383	10.1128/aac.01456-09	Characterization of DIM-1, an integron-encoded metallo-beta-lactamase from a Pseudomonas stutzeri clinical isolate in the Netherlands.	Poirel L, Rodríguez-Martínez JM, Al Naiemi N, Debets-Ossenkopp YJ, Nordmann P.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	6	2525	2533	20308375	10.1128/aac.01682-09	Combined antibacterial and anti-inflammatory activity of a cationic disubstituted dexamethasone-spermine conjugate.	Bucki R, Leszczynska K, Byfield FJ, Fein DE, Won E, Cruz K, Namiot A, Kulakowska A, Namiot Z, Savage PB, Diamond SL, Janmey PA.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	6	2716	2719	20308374	10.1128/aac.01797-09	Activity of ceftaroline against recent emerging serotypes of Streptococcus pneumoniae in the United States.	Jacobs MR, Good CE, Windau AR, Bajaksouzian S, Biek D, Critchley IA, Sader HS, Jones RN.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	7	2953	2959	20439616	10.1128/aac.01548-09	Antimicrobial resistance among respiratory pathogens in Spain: latest data and changes over 11 years (1996-1997 to 2006-2007).	Pérez-Trallero E, Martín-Herrero JE, Mazón A, García-Delafuente C, Robles P, Iriarte V, Dal-Ré R, García-de-Lomas J, Spanish Surveillance Group for Respiratory Pathogens.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	8	3107	3112	20516281	10.1128/aac.00128-10	Contribution of a plasmid-borne blaOXA-58 gene with its hybrid promoter provided by IS1006 and an ISAba3-like element to beta-lactam resistance in acinetobacter genomic species 13TU.	Chen TL, Chang WC, Kuo SC, Lee YT, Chen CP, Siu LK, Cho WL, Fung CP.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	8	3484	3488	20547808	10.1128/aac.00050-10	Extended-spectrum cephalosporinase in Acinetobacter baumannii.	Rodríguez-Martínez JM, Nordmann P, Ronco E, Poirel L.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	9	3545	3550	20566768	10.1128/aac.00111-10	Chromosomally encoded blaCMY-2 located on a novel SXT/R391-related integrating conjugative element in a Proteus mirabilis clinical isolate.	Harada S, Ishii Y, Saga T, Tateda K, Yamaguchi K.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	9	3970	3973	20585130	10.1128/aac.00054-10	In vitro activity of tebipenem, a new oral carbapenem antibiotic, against beta-lactamase-nonproducing, ampicillin-resistant Haemophilus influenzae.	Kishii K, Chiba N, Morozumi M, Ono A, Ida T, Ubukata K.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2010	54	9	4000	4002	20547799	10.1128/aac.01754-09	Contribution of BlaA and BlaB beta-lactamases to antibiotic susceptibility of Yersinia enterocolitica biovar 1B.	Bent ZW, Young GM.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Drug Discovery Today	2011	16	15-16	697	703	21624500	10.1016/j.drudis.2011.05.007	FDA-approved drug labeling for the study of drug-induced liver injury.	Chen M, Vijay V, Shi Q, Liu Z, Fang H, Tong W.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Bioorg. Med. Chem.	2011	19	15	4544	4551	21741846	10.1016/j.bmc.2011.06.027	Fragmental modeling of hPepT2 and analysis of its binding features by docking studies and pharmacophore mapping.	Pedretti A, De Luca L, Marconi C, Regazzoni L, Aldini G, Vistoli G.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Bioorg. Med. Chem.	2011	19	8	2615	2624	21458999	10.1016/j.bmc.2011.03.011	QSAR-based permeability model for drug-like compounds.	Gozalbes R, Jacewicz M, Annand R, Tsaioun K, Pineda-Lucena A.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Med Chem Res	2011	20	5	587	594		10.1007/s00044-010-9354-x	Design, synthesis and in vitro antibacterial and antifungal activities of some novel spiro[azetidine-2,3-indole]-2,4(1H)-dione	Shah RJ, Modi NR, Patel MJ, Patel LJ, Chauhan BF, Patel MM
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Med Chem Res	2011	20	7	1033	1041		10.1007/s00044-010-9440-0	Synthesis and antimicrobial activity of new pyridine derivatives-I	Patel NB, Agravat SN, Shaikh FM
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Bioorg. Med. Chem. Lett.	2011	21	3	1060	1063	21185180	10.1016/j.bmcl.2010.11.102	Design, synthesis and antibacterial activity of 3-methylenepyrrolidine formyl hydroxyamino derivatives as novel peptide deformylase inhibitors.	Shi W, Ma H, Duan Y, Aubart K, Fang Y, Zonis R, Yang L, Hu W.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2011	46	1	218	228	21112128	10.1016/j.ejmech.2010.11.005	Prediction of drug intestinal absorption by new linear and non-linear QSPR.	Talevi A, Goodarzi M, Ortiz EV, Duchowicz PR, Bellera CL, Pesce G, Castro EA, Bruno-Blanch LE.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2011	46	2	704	711	21211872	10.1016/j.ejmech.2010.12.005	Synthesis of elastin based peptides conjugated to benzisoxazole as a new class of potent antimicrobials--A novel approach to enhance biocompatibility.	Suhas R, Chandrashekar S, Gowda DC.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2011	46	5	1874	1881	21414694	10.1016/j.ejmech.2011.02.051	Design, synthesis and in vitro antimicrobial evaluation of novel Imidazo[1,2-a]pyridine and imidazo[2,1-b][1,3]benzothiazole motifs.	Al-Tel TH, Al-Qawasmeh RA, Zaarour R.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2011	46	6	2132	2140	21440339	10.1016/j.ejmech.2011.02.066	Amberlite-IRA-402 (OH) ion exchange resin mediated synthesis of indolizines, pyrrolo [1,2-a] quinolines and isoquinolines: antibacterial and antifungal evaluation of the products.	Hazra A, Mondal S, Maity A, Naskar S, Saha P, Paira R, Sahu KB, Paira P, Ghosh S, Sinha C, Samanta A, Banerjee S, Mondal NB.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2011	46	7	3022	3029	21549457	10.1016/j.ejmech.2011.04.034	New condensed pyrroles of potential biological interest syntheses and structure-activity relationship studies.	Mohamed MS, Kamel R, Fatahala SS.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2011	46	7	3158	3166	21530014	10.1016/j.ejmech.2011.04.013	3-(1,3,4-Thiadiazole-2-yl)quinoline derivatives: synthesis, characterization and anti-microbial activity.	Bhat AR, Tazeem, Azam A, Choi I, Athar F.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Antimicrob. Agents Chemother.	2011	55	2	910	912	21098238	10.1128/aac.01230-10	The in vitro contribution of autolysins to bacterial killing elicited by amoxicillin increases with inoculum size in Enterococcus faecalis.	Dubée V, Chau F, Arthur M, Garry L, Benadda S, Mesnage S, Lefort A, Fantin B.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	PLOS Computational Biology	2011	7	12	1	13	22194678	10.1371/journal.pcbi.1002310	Translating clinical findings into knowledge in drug safety evaluation--drug induced liver injury prediction system (DILIps).	Liu Z, Shi Q, Ding D, Kelly R, Fang H, Tong W.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Med Chem Res	2012	21	10	3233	3239		10.1007/s00044-011-9857-0	Synthesis and biological evaluation of chalcones and acetyl pyrazoline derivatives comprising furan nucleus as an antitubercular agents	Bhoot D, Khunt RC, Parekh HH
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Med Chem Res	2012	21	11	3897	3901		10.1007/s00044-011-9933-5	11-Chloro-3-methyl-3H-imidazo[4,5-a]acridine (CMIA) as a potent and selective antimicrobial agent against clinical isolates of highly antibiotic-resistant Acinetobacter baumannii	Sadeghian A, Pordel M, Safdari H, Fahmidekar MA, Sadeghian H
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Med Chem Res	2012	21	7	1237	1244		10.1007/s00044-011-9634-0	Synthesis, characterization and antimicrobial evaluation of novel derivatives of isoniazid	Malhotra M, Sharma S, Deep A
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Med Chem Res	2012	21	9	2133	2140		10.1007/s00044-011-9733-y	Synthesis and biological evaluation of naphthalene, furan and pyrrole based chalcones as cytotoxic and antimicrobial agents	Budhiraja A, Kadian K, Kaur M, Aggarwal V, Garg A, Sapra S, Nepali K, Suri OP, Dhar KL
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Med Chem Res	2012	21	9	2340	2348		10.1007/s00044-011-9755-5	Antioxidant and antimicrobial studies of novel N-(substituted-2-chloroquinolin-3-yl)methylidene-4-hydroxy-2H-1,2-benzothiazine-3-carbohydrazides 1,1-dioxides	Ahmad M, Rizvi SUF, Siddiqui HL, Ahmad S, Parvez M, Suliman R
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Bioorg. Med. Chem. Lett.	2012	22	19	6166	6172	22932314	10.1016/j.bmcl.2012.08.021	Novel pleuromutilin derivatives as antibacterial agents: synthesis, biological evaluation and molecular docking studies.	Wang X, Ling Y, Wang H, Yu J, Tang J, Zheng H, Zhao X, Wang D, Chen G, Qiu W, Tao J.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Bioorg. Med. Chem. Lett.	2012	22	20	6343	6346	22999415	10.1016/j.bmcl.2012.08.084	Synthesis of ß-ionone derived chalcones as potent antimicrobial agents.	Sharma V, Singh G, Kaur H, Saxena AK, Ishar MP.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Bioorg. Med. Chem. Lett.	2012	22	24	7730	7734	23102890	10.1016/j.bmcl.2012.09.083	Microwave-assisted synthesis and in vitro antibacterial activity of novel steroidal thiosemicarbazone derivatives.	Zhao Z, Shi Z, Liu M, Liu X.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Chem. Res. Toxicol.	2012	25	10	2067	2082	22931300	10.1021/tx300075j	Preclinical strategy to reduce clinical hepatotoxicity using in vitro bioactivation data for >200 compounds.	Sakatis MZ, Reese MJ, Harrell AW, Taylor MA, Baines IA, Chen L, Bloomer JC, Yang EY, Ellens HM, Ambroso JL, Lovatt CA, Ayrton AD, Clarke SE.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Drug Metab. Dispos.	2012	40	1	130	138	21965623	10.1124/dmd.111.040758	In vitro inhibition of the bile salt export pump correlates with risk of cholestatic drug-induced liver injury in humans.	Dawson S, Stahl S, Paul N, Barber J, Kenna JG.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Drug Metab Dispos	2012	40	12	2332	2341	22961681	10.1124/dmd.112.047068	Mitigating the inhibition of human bile salt export pump by drugs: opportunities provided by physicochemical property modulation, in silico modeling, and structural modification.	Warner DJ, Chen H, Cantin LD, Kenna JG, Stahl S, Walker CL, Noeske T.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2012	48		179	191	22209564	10.1016/j.ejmech.2011.12.012	Synthesis of uriedo and thiouriedo derivatives of peptide conjugated heterocycles - A new class of promising antimicrobials.	Suhas R, Chandrashekar S, Gowda DC.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2012	48		244	254	22217866	10.1016/j.ejmech.2011.12.021	Synthesis and bioevaluation of novel 3,4,5-trimethoxybenzylbenzimidazole derivatives that inhibit Helicobacter pylori-induced pathogenesis in human gastric epithelial cells.	Chang CS, Liu JF, Lin HJ, Lin CD, Tang CH, Lu DY, Sing YT, Chen LY, Kao MC, Kuo SC, Lai CH.
962.7500000000000000	2	Bacteria	AMOXICILLIN	CHEMBL1082	Eur. J. Med. Chem.	2012	52		98	110	22483632	10.1016/j.ejmech.2012.03.008	Computational analysis of structure-based interactions and ligand properties can predict efflux effects on antibiotics.	Sarkar A, Anderson KC, Kellogg GE.
